sample_id,country,last_updated_date,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,air_quality_PM2.5,air_quality_PM10,air_quality_gb-defra-index
6375,Qatar,2024/6/16,0.787301587,0.791814947,0.430051813,0.429032258,0.192200557,0.21875,0.208791209,0.213791385,0.309278351,0.478247307,0.766990291,0.766531714,1,1,0.729508197,0.59566787,0.596846847,0.130532503,0.90629244,0.346842841,0.639428666,0.426799007,0.414835949,3
27575,Bahrain,2024/10/6,0.568253968,0.571174377,0.559585492,0.558064516,0.949860724,0.53125,0.516483516,0.213791385,0.556701031,0.478247307,0.599514563,0.597840756,1,1,0.647540984,0.570397112,0.56981982,0.211575035,0.474875509,0.379494346,0.720395283,0.393023089,0.379671624,10
22529,China,2024/9/10,0.215873016,0.215302491,0.10880829,0.103225806,0.442896936,0.84375,0.857142857,0.213791385,0.773195876,0.478247307,0.242718447,0.241565452,1,1,0.073770492,0.187725632,0.184684685,0.630575726,0.085559077,0.811967984,0.720395283,0.794851117,0.805763195,8
7543,South Korea,2024/6/22,0.352380952,0.352313167,0.015544041,0.012903226,0.22005571,0.15625,0.131868132,0.558282209,0.886597938,1,0.412621359,0.412955466,0.794932015,0.796708735,0.073770492,0.075812274,0.074324324,0.71922545,0.354519956,0.310599391,0.355422687,0.364764268,0.191726106,3
4282,Vietnam,2024/6/5,0.438095238,0.439501779,0.243523316,0.24516129,0.052924791,0.5625,0.571428571,0.213791385,0.783505155,1,0.483009709,0.481781377,1,1,0.073770492,0.38267148,0.380630631,0.583709765,0.014033499,0.669546436,0.287327686,0.770471464,0.513552068,8
555,Sri Lanka,2024/5/17,0.406349206,0.40747331,0.082901554,0.080645161,0.275766017,0.53125,0.538461538,0.239263804,0.93814433,0.242424242,0.461165049,0.458839406,1,1,0.073770492,0.494584838,0.495495495,0.142116183,0.185604346,0.078770169,0.046503903,0.016129032,0.020542083,1
5740,Kyrghyzstan,2024/6/13,0.263492063,0.261565836,0.165803109,0.161290323,0.930362117,0.59375,0.604395604,0.213791385,0.371134021,0.848484848,0.279126214,0.276653171,1,1,0.401639344,0.173285199,0.171171171,0.046853389,0.345857854,0.035573625,0.009965122,0.018610422,0.038231098,1
25625,Bahrain,2024/9/26,0.695238095,0.699288256,0.30817385,0.306919092,0.913649025,0.34375,0.340659341,0.213791385,0.484536082,0.478247307,0.844660194,0.844804318,1,1,0.647540984,0.9566787,0.959459459,0.20038036,0.624264373,0.247871935,0.960056469,0.393023089,0.379671624,10
18435,China,2024/8/20,0.412698413,0.414590747,0.295650476,0.294371929,0.155988858,0.4375,0.43956044,0.141104294,0.835051546,0.494949495,0.497572816,0.496626181,1,1,0.073770492,0.162454874,0.162162162,0.349844398,0.006337709,0.678439842,0.632785252,0.187344913,0.114122682,2
3786,Japan,2024/6/3,0.088888889,0.087188612,0.305699482,0.303225806,0.080779944,0.5625,0.571428571,0.030674847,0.93814433,0.747474747,0.145631068,0.14439946,0.794932015,0.796708735,0.073770492,0.454873646,0.454954955,0.142116183,0.232684473,0.325244569,0.20760671,0.069478908,0.041654779,1
11624,Brunei Darussalam,2024/7/14,0.507936508,0.510676157,0.015544041,0.012903226,0.805013928,0.5,0.505494505,0.472392638,0.783505155,0.747474747,0.650485437,0.649122807,1,1,0.073770492,0.068592058,0.067567568,0.156552559,0.18741512,0.019057299,0.006643415,0.009925558,0.005706134,1
27923,Sri Lanka,2024/10/7,0.504761905,0.507117438,0.487046632,0.487096774,0.69637883,0.53125,0.538461538,0.668711656,0.783505155,0.494949495,0.59223301,0.591093117,1,1,0.483606557,0.487364621,0.486486486,0.363502766,0.198732458,0.205564731,0.367048663,0.195781638,0.147047076,2
22449,Saudi Arabia,2024/9/9,0.898412698,0.902135231,0.440414508,0.441935484,0.211699164,0.375,0.373626374,0.213791385,0.030927835,0.478247307,0.779126214,0.778677463,1,1,0.81147541,0.364620939,0.367117117,0.179590249,0.574468085,0.42650235,0.319774943,0.331203474,0.379671624,3
18174,Sri Lanka,2024/8/18,0.536507937,0.539145907,0.10880829,0.103225806,0.693593315,0.4375,0.450549451,0.012269939,0.742268041,0.242424242,0.70631068,0.705802969,0.794932015,0.796708735,0.483606557,0.36101083,0.362612613,0.130532503,0.129017655,0.073688223,0.029895366,0.018610422,0.019971469,1
31611,Thailand,2024/10/26,0.520634921,0.524911032,0.10880829,0.103225806,0.818941504,0.375,0.373626374,0.213791385,0.670103093,0.323232323,0.577669903,0.577597841,1,1,0.56557377,0.122743682,0.121621622,0.424273859,0.271163422,0.374793546,0.308669656,0.312841191,0.208273894,3
22276,Thailand,2024/9/8,0.571428571,0.574733096,0.373056995,0.370967742,0.693593315,0.46875,0.472527473,0.213791385,0.618556701,0.242424242,0.672330097,0.672064777,1,1,0.073770492,0.440433213,0.441441441,0.17639177,0.239474876,0.128001525,0.112024581,0.138399504,0.098487874,1
28517,Vietnam,2024/10/10,0.40952381,0.411032028,0.07253886,0.070967742,0.259052925,0.59375,0.604395604,0.018404908,0.773195876,0.818181818,0.451456311,0.45074224,1,1,0.040983607,0.068592058,0.067567568,0.42107538,0.411498416,0.045737517,0.234927753,0.400062035,0.268445078,3
13486,Singapore,2024/7/25,0.495238095,0.498220641,0.533678756,0.535483871,0.370473538,0.4375,0.450549451,0.213791385,0.721649485,0.141414141,0.555825243,0.55465587,1,1,0.073770492,0.566787004,0.56981982,0.430670816,0.181077411,0.443399822,0.279023418,0.184863524,0.111269615,2
28229,Israel,2024/10/9,0.434920635,0.43594306,0.222797927,0.219354839,0.977715877,0.6875,0.703296703,0.213791385,0.350515464,0.478247307,0.402912621,0.402159244,1,1,0.540983607,0.223826715,0.222972973,0.117219917,0.271163422,0.245521535,0.342468029,0.250868486,0.349728959,2
5083,Bhutan,2024/6/10,0.006349206,0.001779359,0.295650476,0.294371929,0.48189415,0.5625,0.56043956,0.073619632,0.958762887,0.626262626,0.082524272,0.079622132,0.794932015,0.796708735,0.073770492,0.162454874,0.162162162,0.234439834,0.242191037,0.008893406,0.01826939,0.141439206,0.078174037,1
15994,Oman,2024/8/7,0.558730159,0.56227758,0.305699482,0.303225806,0.186629526,0.1875,0.186813187,0.213791385,0.711340206,0.080808081,0.667475728,0.666666667,1,1,0.647540984,0.25631769,0.254504505,0.093015214,0.28112268,0.00381146,0.008304268,0.35483871,0.650499287,3
29845,Philippines,2024/10/17,0.517460317,0.519572954,0.295650476,0.294371929,0.545961003,0.5,0.505494505,0.018404908,0.701030928,0.868686869,0.584951456,0.584345479,1,1,0.016393443,0.028880866,0.027027027,0.293136238,0.330013581,0.233769534,0.320959973,0.260049628,0.180827389,2
16800,Singapore,2024/8/11,0.485714286,0.489323843,0.502590674,0.5,0.328690808,0.5,0.505494505,0.213791385,0.721649485,0.535353535,0.541262136,0.541160594,1,1,0.073770492,0.541516245,0.540540541,0.583709765,0.354519956,0.572989455,0.319774943,0.249379653,0.143223966,2
28439,Thailand,2024/10/10,0.463492063,0.466192171,0.015544041,0.012903226,0.6545961,0.46875,0.483516484,0.668711656,0.855670103,0.868686869,0.558252427,0.556005398,0.794932015,0.796708735,0.147540984,0.057761733,0.056306306,0.528224412,0.370755998,0.07394232,0.155040691,0.647952854,0.432068474,6
25303,Iraq,2024/9/24,0.733333333,0.736654804,0.699481865,0.696774194,0.972144847,0.59375,0.593406593,0.213791385,0.195876289,0.478247307,0.601941748,0.600539811,1,1,0.729508197,0.570397112,0.572072072,0.608186376,0.32095971,0.917735993,0.493024415,0.356451613,0.23149786,3
5226,South Korea,2024/6/10,0.279365079,0.279359431,0.015544041,0.012903226,0.777158774,0.5,0.505494505,0.213791385,0.87628866,0.242424242,0.351941748,0.350877193,0.794932015,0.796708735,0.073770492,0.14801444,0.146396396,0.649896266,0.354519956,0.310599391,0.421856834,0.393023089,0.643651926,10
9583,India,2024/7/3,0.412698413,0.414590747,0.015544041,0.012903226,0.554317549,0.1875,0.175824176,0.335886642,1,0.747474747,0.453883495,0.452091768,0.794932015,0.796708735,0.483606557,0.407942238,0.407657658,0.583709765,0.245812585,0.703849574,0.773957814,0.805210918,0.519258203,9
11400,Qatar,2024/7/12,0.984126984,0.991103203,0.430051813,0.429032258,0.108635097,0.0625,0.043956044,0.213791385,0.237113402,0.478247307,0.905339806,0.904183536,1,1,0.81147541,0.794223827,0.795045045,0.07425657,0.75735627,0.121966713,0.212589271,0.393300248,0.492439372,3
1174,Armenia,2024/5/21,0.247619048,0.247330961,0.430051813,0.429032258,0.359331476,0.75,0.758241758,0.213791385,0.360824742,0.242424242,0.266990291,0.26585695,1,1,0.401639344,0.462093863,0.461711712,0.054114799,0.465821639,0.017786812,0.001660854,0.001240695,0.001141227,1
18907,Myanmar,2024/8/22,0.406349206,0.40747331,0.176165803,0.174193548,0.637883008,0.53125,0.538461538,0.213791385,0.93814433,1,0.487864078,0.48582996,0.794932015,0.796708735,0.073770492,0.162454874,0.162162162,0.251728907,0.076505206,0.062253843,0.024912805,0.071960298,0.05021398,1
4375,Kyrghyzstan,2024/6/6,0.228571429,0.229537367,0.233160622,0.232258065,0.506963788,0.6875,0.692307692,0.213791385,0.422680412,0.070707071,0.252427184,0.252361673,1,1,0.483606557,0.407942238,0.407657658,0.098807054,0.414214577,0.163892771,0.056469025,0.029776675,0.019400856,1
5178,Mongolia,2024/6/10,0.161904762,0.160142349,0.243523316,0.24516129,1,0.5,0.505494505,0.213791385,0.546391753,0.494949495,0.201456311,0.199730094,1,1,0.073770492,0.332129964,0.333333333,0.095954357,0.028972386,0.214712235,0.290649394,0.063275434,0.032524964,1
4262,Tajikistan,2024/6/5,0.374603175,0.37544484,0.243523316,0.24516129,0.832869081,0.65625,0.659340659,0.208588957,0.298969072,0.242424242,0.415048544,0.415654521,1,1,0.237704918,0.292418773,0.292792793,0.075726141,0.268447261,0.011434379,0.036538781,0.053349876,0.07189729,1
27109,Pakistan,2024/10/3,0.60952381,0.610320285,0.093264249,0.093548387,0.537604457,0.375,0.384615385,0.213791385,0.278350515,0.01010101,0.524271845,0.524966262,1,1,0.647540984,0.086642599,0.087837838,0.583709765,0.248528746,0.750857578,0.277943863,0.709925558,0.512296719,7
21316,Uzbekistan,2024/9/3,0.574603175,0.576512456,0.502590674,0.5,0.972144847,0.71875,0.725274725,0.213791385,0.082474227,0.478247307,0.463592233,0.461538462,0.794932015,0.796708735,0.647540984,0.397111913,0.396396396,0.090162517,0.627885921,0.044467031,0.024912805,0.050868486,0.039942939,1
15839,Syria,2024/8/6,0.73968254,0.743772242,0.74611399,0.741935484,0.532033426,0.3125,0.307692308,0.213791385,0.12371134,0.01010101,0.609223301,0.607287449,1,1,0.729508197,0.606498195,0.608108108,0.067081604,0.692621096,0.015245839,0.064773293,0.152605459,0.091298146,2
10561,Iraq,2024/7/8,0.955555556,0.960854093,0.590673575,0.593548387,0.721448468,0.1875,0.175824176,0.213791385,0.103092784,0.478247307,0.851941748,0.850202429,1,1,0.81147541,0.523465704,0.524774775,0.082987552,0.536894522,0.035573625,0.029895366,0.129032258,0.237945792,1
17716,Thailand,2024/8/16,0.533333333,0.535587189,0.295650476,0.294371929,0.459610028,0.375,0.373626374,0.110429448,0.783505155,0.494949495,0.766990291,0.766531714,1,1,0.073770492,0.205776173,0.204954955,0.260373444,0.035762789,0.11180282,0.028234513,0.055831266,0.030813124,1
4468,United Arab Emirates,2024/6/6,0.819047619,0.823843416,0.663212435,0.661290323,0.832869081,0.3125,0.307692308,0.213791385,0.113402062,0.478247307,0.752427184,0.75168691,1,1,0.647540984,0.693140794,0.695945946,0.121887967,0.712086917,0.002540973,0.08138183,0.404466501,0.436519258,3
24765,North Korea,2024/9/21,0.057142857,0.055160142,0.440414508,0.441935484,0.044568245,0.65625,0.67032967,0.213791385,0.773195876,0.797979798,0.121359223,0.12145749,1,1,0.073770492,0.487364621,0.486486486,0.208376556,0.293798099,0.097446322,0.20420196,0.094789082,0.063651926,1
1197,Cambodia,2024/5/21,0.533333333,0.535587189,0.10880829,0.103225806,0.442896936,0.46875,0.472527473,0.030674847,0.783505155,0.494949495,0.648058252,0.647773279,1,1,0.073770492,0.310469314,0.310810811,0.54607538,0.05522861,0.11180282,0.064773293,0.127791563,0.124964337,1
4405,Nepal,2024/6/6,0.374603175,0.37544484,0.305699482,0.303225806,0.749303621,0.59375,0.593406593,0.213791385,0.639175258,0.494949495,0.395631068,0.395411606,0.794932015,0.796708735,0.073770492,0.371841155,0.373873874,0.419087137,0.15663196,0.151187905,0.019930244,0.316377171,0.239087019,3
5544,Kuwait,2024/6/12,0.936507937,0.943060498,0.295650476,0.294371929,0.924791086,0.3125,0.296703297,0.213791385,0.092783505,0.478247307,0.86407767,0.862348178,0.794932015,0.796708735,0.81147541,0.350180505,0.349099099,0.08730982,0.6084201,0.151187905,0.041521342,0.165012407,0.285877318,2
4088,Yemen,2024/6/4,0.447619048,0.450177936,0.787564767,0.790322581,0.142061281,0.59375,0.593406593,0.213791385,0.092783505,0.090909091,0.376213592,0.375168691,1,1,0.56557377,0.646209386,0.646396396,0.04253112,0.524219104,0.013975353,0.046503903,0.236972705,0.407417974,2
9926,Cambodia,2024/7/5,0.419047619,0.419928826,0.10880829,0.103225806,0.052924791,0.46875,0.472527473,0.116564417,1,0.747474747,0.446601942,0.44534413,0.794932015,0.796708735,0.073770492,0.350180505,0.351351351,0.459457123,0.076505206,0.147376445,0.056469025,0.150124069,0.130670471,2
26558,Sri Lanka,2024/9/30,0.568253968,0.571174377,0.305699482,0.303225806,0.930362117,0.53125,0.516483516,0.335886642,0.701030928,0.242424242,0.733009709,0.731443995,1,1,0.483606557,0.339350181,0.337837838,0.88805325,0.542779538,0.457057553,0.319774943,0.517121588,0.346562054,5
8113,Sri Lanka,2024/6/25,0.438095238,0.439501779,0.533678756,0.535483871,0.701949861,0.46875,0.472527473,0.63803681,0.845360825,0.797979798,0.507281553,0.506072874,0.794932015,0.796708735,0.073770492,0.610108303,0.61036036,0.188278008,0.086917157,0.102909414,0.024912805,0.026054591,0.02853067,1
23970,Iran,2024/9/17,0.412698413,0.412811388,0.870466321,0.870967742,0.6545961,0.5,0.516483516,0.213791385,0.18556701,0.01010101,0.356796117,0.356275304,1,1,0.56557377,0.711191336,0.711711712,0.173193292,0.565414215,0.017532715,0.253363229,0.393023089,0.379671624,10
5362,Malaysia,2024/6/11,0.511111111,0.512455516,0.295650476,0.294371929,0.526462396,0.59375,0.593406593,0.220858896,0.690721649,0.242424242,0.669902913,0.669365722,0.794932015,0.796708735,0.073770492,0.162454874,0.162162162,0.583709765,0.354519956,0.310599391,0.319774943,0.393023089,0.379671624,10
2629,Thailand,2024/5/28,0.533333333,0.535587189,0.373056995,0.370967742,0.526462396,0.4375,0.43956044,0.920245399,0.742268041,0.747474747,0.735436893,0.73414305,1,1,0.073770492,0.422382671,0.421171171,0.202714385,0.018107741,0.043196544,0.011625976,0.034739454,0.021112696,1
29306,United Arab Emirates,2024/10/14,0.587301587,0.590747331,0.222797927,0.219354839,0.969359331,0.5,0.483516484,0.213791385,0.484536082,0.01010101,0.59223301,0.58974359,1,1,0.581967213,0.249097473,0.247747748,0.461056362,0.266636487,0.866027188,0.649725959,0.606637717,0.556633381,6
7302,Iran,2024/6/21,0.520634921,0.521352313,0.176165803,0.174193548,0.813370474,0.4375,0.428571429,0.213791385,0.164948454,0.434343434,0.422330097,0.421052632,1,1,0.56557377,0.151624549,0.153153153,0.067081604,0.569488456,0.026680219,0.014947683,0.102977667,0.1021398,1
5841,Yemen,2024/6/13,0.441269841,0.441281139,0.70984456,0.709677419,0.181058496,0.59375,0.593406593,0.213791385,0.113402062,0.478247307,0.371359223,0.36977058,1,1,0.56557377,0.581227437,0.581081081,0.038208852,0.465821639,0.017786812,0.051486464,0.166253102,0.223680456,2
27081,Malaysia,2024/10/3,0.380952381,0.382562278,0.025906736,0.022580645,0.746518106,0.5,0.505494505,0.374233129,0.93814433,0.494949495,0.422330097,0.422402159,0.794932015,0.796708735,0.483606557,0.090252708,0.09009009,0.583709765,0.239474876,0.927137594,0.319774943,0.964702233,0.635805991,10
6621,Afghanistan,2024/6/18,0.431746032,0.432384342,0.580310881,0.580645161,0.030640669,0.3125,0.318681319,0.213791385,0.164948454,0.02020202,0.366504854,0.36437247,1,1,0.56557377,0.476534296,0.477477477,0.55186722,0.410593029,0.097827468,0.003321707,0.066997519,0.080456491,1
6936,Pakistan,2024/6/19,0.866666667,0.871886121,0.393782383,0.393548387,0.874651811,0.497388152,0.503342242,0.213791385,0.082474227,0.478247307,0.742718447,0.743589744,1,1,0.81147541,0.328519856,0.328828829,0.583709765,0.472159348,0.990979545,0.264075735,0.358560794,0.300713267,3
14781,Kazakhstan,2024/8/1,0.663492063,0.667259786,0.549222798,0.54516129,0.470752089,0.34375,0.351648352,0.213791385,0.206185567,0.161616162,0.550970874,0.550607287,1,1,0.647540984,0.451263538,0.45045045,0.093015214,0.345857854,0.109261847,0.421856834,0.033498759,0.016547789,1
9815,Mongolia,2024/7/4,0.314285714,0.314946619,0.295650476,0.294371929,0.119777159,0.4375,0.43956044,0.213791385,0.484536082,0.494949495,0.36407767,0.36437247,1,1,0.073770492,0.162454874,0.162162162,0.078665284,0.232684473,0.078770169,0.107955489,0.026054591,0.018259629,1
9237,Nepal,2024/7/1,0.349206349,0.350533808,0.082901554,0.080645161,1,0.375,0.373626374,0.90797546,0.93814433,0.747474747,0.402912621,0.400809717,0.794932015,0.796708735,0.073770492,0.220216606,0.218468468,0.372925311,0.226346763,0.094016008,0.06311244,0.122828784,0.063338088,1
32959,Uzbekistan,2024/11/2,0.222222222,0.222419929,0.165803109,0.161290323,0.60724234,1,0.503342242,0.213791385,0.298969072,0.478247307,0.247572816,0.246963563,0.794932015,0.796708735,0.155737705,0.151624549,0.153153153,0.721732365,0.153463105,0.583979164,0.367048663,0.528598015,0.370841655,5
13213,Indonesia,2024/7/24,0.498412698,0.501779359,0.383419689,0.383870968,0.974930362,0.46875,0.472527473,0.024539877,0.618556701,0.767676768,0.524271845,0.524966262,1,1,0.073770492,0.36101083,0.36036036,0.583709765,0.210049796,0.310599391,0.790566351,0.393023089,0.760057061,10
13249,Mongolia,2024/7/24,0.489987158,0.491881398,0.233160622,0.232258065,0.91643454,0.375,0.362637363,0.012269939,0.93814433,0.777777778,0.033980583,0.032388664,0.794932015,0.796708735,0.237704918,0.303249097,0.301801802,0.08730982,0.05522861,0.036844111,0.059790732,0.017369727,0.009129815,1
5517,Georgia,2024/6/12,0.574603175,0.576512456,0.502590674,0.5,0.888579387,0.59375,0.593406593,0.213791385,0.412371134,0.363636364,0.483009709,0.481781377,1,1,0.647540984,0.509025271,0.511261261,0.058437068,0.33635129,0.016516326,0.21048786,0.023573201,0.019971469,1
2449,Iran,2024/5/27,0.304761905,0.304270463,0.383419689,0.383870968,0.657381616,0.625,0.626373626,0.213791385,0.278350515,0.02020202,0.327669903,0.327935223,1,1,0.483606557,0.339350181,0.337837838,0.058437068,0.48528746,0.016516326,0.004982561,0.042183623,0.056490728,1
9852,Saudi Arabia,2024/7/4,0.920634921,0.927046263,0.430051813,0.429032258,0.860724234,0.4375,0.43956044,0.213791385,0.030927835,0.478247307,0.808252427,0.807017544,1,1,0.81147541,0.386281588,0.385135135,0.035356155,0.563150747,0.05971287,0.179372197,0.14764268,0.282453638,2
5389,Oman,2024/6/11,0.825396825,0.830960854,0.243523316,0.24516129,0.136490251,0.28125,0.274725275,0.213791385,0.164948454,0.242424242,0.915048544,0.914979757,1,1,0.729508197,0.332129964,0.333333333,0.11903527,0.744228158,0.013975353,0.073077562,0.449131514,0.406847361,4
27065,Kazakhstan,2024/10/3,0.489987158,0.491881398,0.580310881,0.580645161,0.181058496,0.501668876,0.503342242,0.213791385,0.278350515,0.478247307,0.501750638,0.500710549,1,1,0.319672131,0.476534296,0.477477477,0.205178077,0.162516976,0.07629272,0.201129381,0.064950372,0.046761769,1
20431,Israel,2024/8/30,0.463492063,0.466192171,0.917098446,0.916129032,0.818941504,0.5625,0.582417582,0.213791385,0.371134021,0.03030303,0.427184466,0.426450742,1,1,0.56557377,0.758122744,0.759009009,0.08730982,0.595291987,0.029221192,0.034877927,0.102977667,0.079315264,1
27519,Saudi Arabia,2024/10/5,0.701587302,0.704626335,0.233160622,0.232258065,0.43454039,0.65625,0.659340659,0.213791385,0.113402062,0.478247307,0.57038835,0.570850202,1,1,0.647540984,0.198555957,0.198198198,0.283540802,0.266636487,0.77201118,0.319774943,0.787965261,0.379671624,8
23550,Israel,2024/9/15,0.606349206,0.608540925,0.30817385,0.306919092,0.802228412,0.5,0.505494505,0.213791385,0.505154639,0.494949495,0.611650485,0.611336032,1,1,0.56557377,0.981949458,0.986486486,0.091632089,0.420552286,0.052788718,0.059790732,0.120037221,0.149158345,1
8332,Vietnam,2024/6/26,0.476190476,0.478647687,0.082901554,0.080645161,0.22005571,0.5,0.505494505,0.773006135,0.835051546,1,0.589805825,0.588394062,1,1,0.073770492,0.469314079,0.470720721,0.621109959,0.014033499,0.468809554,0.350440126,0.255583127,0.161483595,2
10985,Mongolia,2024/7/10,0.380952381,0.382562278,0.295650476,0.294371929,0.114206128,0.46875,0.472527473,0.049079755,0.453608247,0.494949495,0.436893204,0.434547908,1,1,0.073770492,0.263537906,0.263513514,0.068551176,0.196921684,0.221064668,0.493273543,0.09057072,0.051355207,1
1152,Turkmenistan,2024/5/20,0.311111111,0.3113879,0.10880829,0.103225806,0.359331476,0.75,0.758241758,0.213791385,0.484536082,0.747474747,0.344660194,0.342780027,1,1,0.483606557,0.245487365,0.245495495,0.084370678,0.414214577,0.121966713,0.099651221,0.08560794,0.186019971,1
2683,Saudi Arabia,2024/5/28,0.850793651,0.855871886,0.243523316,0.24516129,0.136490251,0.59375,0.593406593,0.213791385,0.020618557,0.478247307,0.725728155,0.724696356,1,1,0.81147541,0.270758123,0.272522523,0.107451591,0.524219104,0.303646297,0.647732935,0.361042184,0.594008559,3
31516,Indonesia,2024/10/26,0.663492063,0.667259786,0.616580311,0.616129032,0.991643454,0.4375,0.43956044,0.213791385,0.484536082,0.242424242,0.708737864,0.707152497,1,1,0.729508197,0.505415162,0.506756757,0.583709765,0.31190584,0.310599391,0.319774943,0.393023089,0.692810271,10
12794,Brunei Darussalam,2024/7/20,0.53968254,0.542704626,0.082901554,0.080645161,0.025069638,0.5625,0.571428571,0.213791385,0.649484536,0.747474747,0.689320388,0.688259109,1,1,0.073770492,0.220216606,0.218468468,0.13917704,0.166138524,0.008893406,0.001660854,0.026054591,0.014265335,1
14382,Indonesia,2024/7/30,0.511111111,0.512455516,0.279792746,0.277419355,0.038997214,0.5625,0.549450549,0.213791385,0.587628866,0.060606061,0.526699029,0.524966262,1,1,0.073770492,0.267148014,0.265765766,0.583709765,0.003621548,0.310599391,0.7673144,0.393023089,0.858202568,10
29057,Oman,2024/10/13,0.66984127,0.672597865,0.569948187,0.567741935,0.264623955,0.46875,0.472527473,0.213791385,0.484536082,0.242424242,0.67961165,0.678812416,1,1,0.62295082,0.55234657,0.554054054,0.190784924,0.307378904,0.285478338,0.493024415,0.351861042,0.390898716,3
18139,Oman,2024/8/18,0.542857143,0.544483986,0.766839378,0.767741935,0.289693593,0.3125,0.296703297,0.213791385,0.721649485,0.050505051,0.63592233,0.63562753,1,1,0.647540984,0.628158845,0.628378378,0.084370678,0.284291535,0.012704866,0.036538781,0.343672457,0.583166904,3
16623,Timor-Leste,2024/8/10,0.33015873,0.332740214,0.139896373,0.138709677,0.331476323,0.65625,0.67032967,0.213791385,0.721649485,0.060606061,0.376213592,0.373819163,1,1,0.073770492,0.16967509,0.168918919,0.121887967,0.159800815,0.206733933,0.21048786,0.060794045,0.047360913,1
31451,Bangladesh,2024/10/26,0.368253968,0.368327402,0.119170984,0.116129032,0.367688022,0.4375,0.43956044,0.349693252,0.907216495,1,0.424757282,0.425101215,1,1,0.401639344,0.180505415,0.18018018,0.521827455,0.293798099,0.478211155,0.582129214,0.765012407,0.568245364,8
22802,Mongolia,2024/9/11,0.489987158,0.491881398,0.243523316,0.24516129,0.442896936,0.84375,0.857142857,0.213791385,0.567010309,0.478247307,0.501750638,0.500710549,1,1,0.073770492,0.202166065,0.20045045,0.392289073,0.298325034,0.294879939,0.539113104,0.188895782,0.129101284,2
22895,Bahrain,2024/9/12,0.765079365,0.768683274,0.305699482,0.303225806,0.080779944,0.28125,0.274725275,0.213791385,0.556701031,0.478247307,0.711165049,0.709851552,1,1,0.647540984,0.314079422,0.315315315,0.309128631,0.369883471,0.278427138,0.640508221,0.393023089,0.379671624,10
8544,Bangladesh,2024/6/28,0.485714286,0.487544484,0.683937824,0.683870968,0.409470752,0.21875,0.21978022,0.006134969,0.845360825,1,0.59223301,0.58974359,1,1,0.073770492,0.696750903,0.695945946,0.320971646,0.135355364,0.214712235,0.11293805,0.11662531,0.068473609,1
17984,Syria,2024/8/17,0.79047619,0.795373665,0.590673575,0.593548387,0.665738162,0.34375,0.340659341,0.213791385,0.134020619,0.478247307,0.660194175,0.659919028,1,1,0.729508197,0.57400722,0.576576577,0.062759336,0.673155274,0.019057299,0.076399269,0.120347395,0.07874465,1
26141,Philippines,2024/9/28,0.606349206,0.608540925,0.259067358,0.25483871,0.757660167,0.40625,0.406593407,0.213791385,0.659793814,0.494949495,0.810679612,0.809716599,1,1,0.073770492,0.303249097,0.301801802,0.249956777,0.32095971,0.184411129,0.271798705,0.361042184,0.263166904,3
8829,Malaysia,2024/6/29,0.53968254,0.542704626,0.305699482,0.303225806,0.470752089,0.5625,0.571428571,0.552147239,0.742268041,0.242424242,0.737864078,0.736842105,1,1,0.073770492,0.371841155,0.373873874,0.583709765,0.354519956,0.310599391,0.319774943,0.393023089,0.619115549,10
122,Nepal,2024/5/16,0.501587302,0.503558719,0.502590674,0.5,0.554317549,0.78125,0.791208791,0.213791385,0.463917526,0.494949495,0.42961165,0.42780027,0.794932015,0.796708735,0.647540984,0.509025271,0.511261261,0.182486169,0.543684925,0.006352433,0.029895366,0.270471464,0.173466476,2
8527,Vietnam,2024/6/27,0.511111111,0.512455516,0.373056995,0.370967742,0.331476323,0.46875,0.472527473,0.213791385,0.835051546,0.242424242,0.623786408,0.622132254,1,1,0.073770492,0.44765343,0.448198198,0.834630014,0.354519956,0.547579723,0.504899518,0.330024814,0.20256776,3
16234,Vietnam,2024/8/8,0.450793651,0.451957295,0.295650476,0.294371929,0.799442897,0.40625,0.384615385,0.213791385,0.855670103,0.242424242,0.533980583,0.533063428,1,1,0.073770492,0.054151625,0.054054054,0.150760719,0.138976913,0.031762165,0.008304268,0.011166253,0.007988588,1
30058,Singapore,2024/10/18,0.501587302,0.503558719,0.259067358,0.25483871,0.484679666,0.53125,0.538461538,0.208588957,0.742268041,0.747474747,0.550970874,0.54925776,1,1,0.040983607,0.267148014,0.268018018,0.481846473,0.289271163,0.816668784,0.597492111,0.448263027,0.347617689,4
13340,Azerbaijan,2024/7/25,0.479365079,0.482206406,0.523316062,0.522580645,0.008356546,0.40625,0.384615385,0.213791385,0.536082474,0.545454545,0.47815534,0.476383266,1,1,0.56557377,0.469314079,0.468468468,0.093015214,0.387958352,0.040655571,0.006643415,0.003722084,0.002853067,1
30968,Kyrghyzstan,2024/10/23,0.489987158,0.491881398,0.295650476,0.294371929,0.325905292,1,0.503342242,0.423312883,0.87628866,1,0.501750638,0.500710549,0.794932015,0.796708735,0.016393443,0.162454874,0.162162162,0.283540802,0.126301494,0.299580739,0.615927587,0.285297767,0.236776034,2
